timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1723787862.1774,1036,66553460,87603067,106737957,26323772,716955,46211,18874935,20985701,12706512,846612,0,6489095,0
1723787862.5659,1036,78587874,110090913,112531652,33611114,1131596,73437,33454204,16924793,18113729,1148996,0,13558864,0
1723558976.1137,1037,22220121,33888412,35967381,8552011,360945,3350,6953633,3146299,5849933,363131,0,842920,0
1723558976.4569,1037,31038564,47751208,52664226,9475144,456546,8325,9564062,7157552,8973043,523290,2669080,5424544,0
1723558976.8002,1037,7250251,10885125,12477644,2747019,111259,1260,2325399,2481364,1930051,125282,497964,4470,0
1723558977.1435,1037,21381006,28431479,34595119,4639870,235371,1434,4269859,4795054,5492777,382928,1437193,2868980,0
1723558977.4867,1037,20637502,27766925,32703633,8227634,351649,9138,4476514,3958635,5237741,347768,1326748,4436735,0
1723558977.83,1037,16276541,21309254,26125243,5382843,276116,2651,5448333,1308688,4470397,303745,2420814,2408776,0
1723558978.1733,1037,16812613,23558274,28108879,1157486,25607,184,2959851,4907523,4700571,301060,3554893,2633494,0
1723558978.5165,1037,20977890,33339305,34294071,6187889,284744,5923,9503266,685881,6427539,394330,294995,3263162,0
1724013760.7824,1038,118512410,195214631,231291124,34134578,1414724,146386,83149943,24858603,38262126,857376,4890945,3427812,0
1724013761.1139,1038,175886525,361199157,422701905,111541360,4138786,393399,136094744,64355703,50711129,1301619,0,11608828,0
1724013761.4453,1038,73915715,124712152,134413588,39534103,1854616,114765,40942088,41698624,25401495,777459,7169536,6587367,0
1724013761.7768,1038,118134637,170663595,180159807,63957544,1795797,171984,57894355,33134481,35758855,1049116,0,14354765,0
1723792235.5374,1039,89497300,101114435,105573933,16152453,588427,34706,16743838,8775015,23825983,1519116,17311122,23184684,0
1723792235.9687,1039,76626050,86739584,93417601,22194122,476152,30795,19531430,8434078,16299948,1101658,23373785,10771441,0
1723792236.4001,1039,114996964,126008567,141801351,24677824,1004956,81281,29160407,13261896,24869634,1307611,24135052,24958151,0
1723792236.8314,1039,99173908,83459923,95407417,21073227,857497,74854,11183986,13930422,17309982,1093494,18733840,14535496,0
1723792237.2627,1039,118554648,88329321,109667676,19108141,538752,45886,27890677,24156107,21949399,1295275,20890156,23131994,0
1723792237.694,1039,98195086,94917109,99445682,20735611,720585,68367,24510302,14109338,19310210,1202433,13844444,21693697,0
1724002133.286,1040,97062215,126751892,154039686,43885236,3375080,161172,41570019,9794636,16995624,356548,2270179,5377392,0
1724002133.7833,1040,196333635,252696357,258496910,92174156,4147623,105124,42459124,5169938,46437447,773092,0,10748800,0
1724002134.2807,1040,96165376,130373694,151460371,54580706,3042374,158425,40107184,10172237,20589700,726874,5212983,1785736,0
1724002134.778,1040,99707903,118217661,127683300,38132972,1995483,105543,30763613,7770448,20494618,274030,3077647,4161540,0
1724418423.9022,1041,5645665,12541453,14871922,1655817,42121,3101,4127460,1265088,1891935,124232,0,0,0
1724418424.0707,1041,10920624,24183060,26848207,3879796,26078,2691,8679400,2744077,4444329,265219,1071311,957194,0
1724418424.2393,1041,25427807,54178575,57690043,11473362,142902,11124,12821901,10510245,9080635,609994,2246481,0,0
1723989935.89,1042,18463934,23000781,25323378,5287981,135278,5740,5693242,506467,3780015,167840,1125215,2841273,0
1723989936.18,1042,12768676,21352413,26261782,4978630,24893,758,5857790,1754288,3341411,187176,74840,2280794,0
1723989936.47,1042,23305707,31957896,32857178,6120660,31124,899,8167158,2826195,6205548,337571,1465734,2822358,0
1723989936.7601,1042,35014826,49176971,59164016,10351370,344767,10744,19137283,3701568,7776633,317700,0,0,0
1723989937.0501,1042,17914433,23564953,26777825,3678291,120583,4026,3367607,4864803,3909609,128970,2086246,1475165,0
1723989937.3401,1042,16208678,24924957,27355090,8565780,179838,6146,7178130,1805585,4048969,203529,1469709,904278,0
1723989937.6301,1042,11840151,16948080,19127144,4234640,39875,2116,3396484,742031,2870969,143062,366214,352851,0
1724101121.3755,1043,114187701,192560097,203298769,46681035,3592085,52991,61229684,31391980,37928379,1675231,0,15069352,0
1724101121.6338,1043,132719120,246988111,263453601,27390458,1589199,26716,86068466,15982516,35080388,1466917,0,0,0
1724101121.892,1043,115744889,197244440,215443281,20630428,1228637,13275,92949471,7617257,41879946,1660501,13269580,9803234,0
1724491770.51,1044,94611418,122822308,126562133,37263773,650107,98295,27112955,10215780,25079359,1051180,5590985,21380613,0
1724491770.8857,1044,83008089,110471806,112992386,35031013,505537,61663,26699169,21411536,23609660,1013245,0,0,0
1724491771.2614,1044,75692369,88742303,100098866,41811726,831601,95582,25793441,18424108,17721435,933003,0,6213032,0
1723779977.8144,1045,29462078,53323228,64690199,19930696,859336,42030,19817360,11349948,6576030,335821,2071878,0,1
1723779977.9416,1045,17959020,27330426,31932672,7854755,430494,19591,9283562,2043561,3707653,165407,0,3339056,1
1723779978.0689,1045,12600403,22806367,25543228,8279780,362121,22307,7584599,4001546,2878059,184688,1656611,362884,1
1723779978.1961,1045,13021762,24029084,29955090,6391813,205468,12626,9072073,2885255,3417905,193433,0,2979041,1
1723779978.3233,1045,13256764,18582053,22340597,5379195,163830,7110,6691796,660166,2036740,114603,2656556,2122062,1
1723779978.4506,1045,16746370,25170134,28689210,5176084,209175,15293,7633841,2225638,3821356,275045,0,3154537,1
1723779978.5778,1045,13715841,23771288,27981231,5551813,222315,12016,7071705,2038404,3278023,207613,0,750844,1
1723779978.7051,1045,13973953,24481921,27540638,10179270,341583,12328,7485193,4359801,3325623,204101,1818027,1236744,1
1723779978.8323,1045,10804268,17082931,19887227,5694066,178609,8056,4629711,1460334,1503912,90660,0,1187394,1
1723779978.9595,1045,21283613,35665449,37184991,10816809,214925,8390,13002923,830262,4062524,238819,11683,898752,1
1723779979.0868,1045,12141583,18603356,20850966,5433432,140287,8710,7777172,2928776,2171548,132864,0,1638631,1
1723779979.214,1045,17137252,26484241,30159448,11311764,1054256,78198,7026902,3184455,2676424,152743,2825487,0,1
1723779979.3412,1045,9682441,17214385,19758159,6707130,703959,74412,5318383,1041271,2031796,90903,1810695,2331161,1
1723779979.4685,1045,10135669,18710576,19912166,8541276,682122,67095,5243988,1716333,3213062,101673,1684060,2523142,1
1723779979.5957,1045,9638298,17843860,18866940,5881209,540035,77638,5901880,1375827,2398947,84403,1460608,2658035,1
1723779979.7229,1045,10954359,20800471,22828375,7619366,1024472,143152,6270134,2290412,2228484,109308,1617806,4426209,1
1724122345.2111,1046,37262086,61901402,66129336,25088743,2552686,259282,23996353,10160129,8329131,428929,0,5166380,0
1724122345.4861,1046,42884123,69999542,83311425,33820206,3415271,284471,21324524,8910942,9614823,485271,4924428,8772686,0
1724122345.7612,1046,44161637,83094050,98074254,39947366,3688933,310036,35788937,19237680,10887826,610184,11712646,5607588,0
1724097638.5033,1047,32354601,40804204,45013610,6618641,280068,5052,15208133,3609779,6324258,338402,0,1364621,0
1724097638.8377,1047,29966774,35817414,38656304,1934704,70526,1836,13925288,6239929,5505815,298794,438779,5943848,0
1724097639.1721,1047,42740818,48105900,59872838,2636094,134762,3112,18218942,8048757,7246265,363565,5236982,4407606,0
1724097639.5065,1047,24861872,36069055,37818182,7988236,301758,5999,11764960,4798136,6267367,289610,607608,4303575,0
1724097639.8409,1047,26201448,29621481,31065964,3816435,108034,916,8958196,3446314,5785427,299737,0,2368353,0
1724097640.1752,1047,38592459,39478222,44461042,8146702,367609,8062,14698315,6259749,8655510,381903,0,0,0
1724097640.5096,1047,33831477,38599296,41710498,6319745,156760,3390,14997797,2245917,6958718,413877,3030658,1103831,0
1724097640.844,1047,27821914,31197469,38253320,8215168,459379,14498,12442605,6227365,5946606,304731,0,322411,0
1724097641.1784,1047,32492709,42132629,49533567,5256970,215070,2644,16348870,5836528,7192542,427899,0,1260680,0
1724097641.5128,1047,46541006,59726919,71145687,14000415,469593,8227,17514442,8750294,10581724,589950,5754716,1004882,0
1724097641.8472,1047,32855282,34394830,35128062,3343733,81162,1193,10429039,4853543,5799596,307553,0,18105,0
1724097642.1815,1047,67173927,85762460,106334849,17799703,658855,15447,36754035,18863102,14439944,721603,2282130,686460,0
1723722064.4469,1048,29090499,23361037,27083507,7914336,113952,2115,5928730,1722934,3700601,286760,1793939,1973537,0
1723722064.8078,1048,32540022,23822750,27245421,7467111,176466,2183,8317664,3271145,2513031,209785,0,2211964,0
1723722065.1687,1048,23153250,29169982,34515916,9716291,204794,3007,6449537,4412906,4637773,394923,0,2822438,0
1723894570.3511,1049,64674386,54806947,60976929,22756646,1136649,74009,16154874,11054962,7451417,484356,0,13963757,0
1723894570.6918,1049,113220738,105424085,116290131,44225576,1790582,75400,21085912,17469385,17191884,1143513,4153277,8276348,0
1723894571.0326,1049,60864181,50983803,63177991,21182047,586001,28547,15641189,9860087,5904322,381298,2843718,6018579,0
1723894571.3734,1049,104785783,80220748,91719123,32688181,1528349,77868,26188661,16152690,10272730,675161,404681,1257149,0
1723894571.7142,1049,74941944,63595957,68028648,22433727,582944,24942,13613790,9890170,8779289,549043,0,4085339,0
1723661522.0246,1050,91987612,174279493,211135547,21365093,666671,26782,48414825,7519094,35430794,1009914,0,19607738,0
1723661522.1174,1050,134837122,275141962,307121602,61326658,1985802,60471,66065850,18095529,56611810,1654266,0,11340619,0
1723661522.2102,1050,50229168,106861517,117686506,20345923,291730,11263,30377487,6982276,19886728,652747,0,5283675,0
1723661522.3031,1050,47793238,92136104,109740414,15413257,532211,28416,26756732,6923740,20512219,709076,761292,6979703,0
1723661522.3959,1050,42273917,90542579,103025728,9801447,175680,7595,32083219,2105365,14281044,537501,0,8234216,0
1723661522.4887,1050,79204348,163390837,202792970,34027499,519410,24236,39117609,10855895,32099292,930891,0,19832913,0
1723661522.5815,1050,109815084,226984985,279530279,39353598,813811,35053,58230111,5590605,43499993,1508806,0,21667540,0
1723661522.6743,1050,36533960,71467614,89025225,11784689,59829,2906,21841666,10412622,13536907,294408,0,1837993,0
1723661522.7672,1050,21147493,42420466,46188847,4504407,114331,4807,8246039,1568854,7039632,236999,0,11672,0
1723661522.86,1050,59885317,127378171,138532610,34254428,861126,27890,18742449,10688080,27597482,890270,8860787,5365705,0
1723661522.9528,1050,100736844,198547908,225211294,31398902,953989,33809,58899820,9646216,40459968,1181527,8268880,16086583,0
1724435349.0947,1051,55908116,85882981,98042160,31927818,2908296,106144,21425622,14988320,14606798,1178304,12314930,10636694,0
1724435349.4941,1051,22251491,28295614,30929580,8607391,476383,28899,9861684,2189364,5112459,393102,6733232,5772039,0
1724435349.8935,1051,38615065,56181971,64282362,18408124,1325031,65425,24976696,6434348,8957076,649830,10684502,6213694,0
1724435350.2929,1051,52307137,71031575,84516936,30588070,2626527,119135,29110959,7232788,11655796,898133,16051528,15066539,0
1724435350.6922,1051,35765923,51206975,53649597,17877048,1655128,110472,17896556,3637853,6935362,590191,4018990,7707418,0
1724435351.0916,1051,61798836,76995902,82086180,21615715,1821567,89057,23798613,1641723,13168472,1011402,11542457,14569541,0
1724435351.491,1051,43410914,52828589,56840434,21492791,1917329,99369,16181583,2473022,9390629,707643,9983329,13105589,0
1724435351.8904,1051,52509755,59795318,68611571,23724697,1854984,94329,19680581,5164029,9250114,756605,15095639,10462885,0
1724435352.2898,1051,19236435,30739102,33197286,9557495,705696,39913,10212593,1658791,4726932,363046,1952800,5662943,0
1723543331.8921,1052,105790261,164822661,188663869,70408633,3593979,45988,29893006,18204022,31637165,1869707,26306528,18541184,0
1723543332.0306,1052,42131011,75514890,83685105,31458410,2208094,31491,12768040,14357480,11399326,628327,16730416,4792630,0
1723543332.1692,1052,138239874,211195666,259160435,82573998,5607800,54480,37215979,29430306,40151159,2355276,31351463,30555321,0
1724404326.5143,1053,17900266,16545100,20250359,3760955,157877,8871,5120082,405007,1950596,174371,0,1783089,1
1724404326.8446,1053,21662817,27440835,31302811,5994181,256479,14546,11339539,3232386,3186939,235036,0,0,1
1724404327.1749,1053,39586552,42924121,44330566,11103854,384627,19123,13198553,4123479,3651537,291683,45238,0,1
1724404327.5052,1053,26798118,38151013,38933851,7118629,336106,21386,9902099,2487667,4438054,310999,506813,0,1
1724404327.8355,1053,24805681,29289212,29882353,8207586,538224,20537,9098987,2784683,3667806,284248,0,1885251,1
1724404328.1658,1053,20243717,30949862,38231238,8778839,634669,52649,9646259,2453925,4776095,317988,1179851,0,1
1724404328.4961,1053,16060752,24678622,30761400,6617558,806456,89398,5565760,844298,3093772,184466,2660272,0,1
1724102194.9908,1054,8566994,13349699,16523024,4039285,165248,4141,2050832,330460,1754466,133066,210881,853527,0
1724102195.0609,1054,9029419,14377729,17311724,4672637,149560,3369,3772145,346234,2190394,149863,172666,2258087,0
1724102195.1309,1054,10601581,16865075,19429434,5981131,281371,5024,2977370,677261,2684420,210157,0,3803437,0
1724102195.201,1054,22392639,32443716,37512206,10826507,516254,23105,6197292,3333946,3822171,257882,0,3508282,0
1724102195.2711,1054,25356739,34043336,41963733,11898610,350202,2499,11273911,3829724,5071152,325878,1129146,3414278,0
1724102195.3412,1054,17791841,28979056,33605311,12374943,589115,14219,8239081,1177759,4544585,324545,0,668079,0
1724102195.4112,1054,5847206,8893043,10314217,1413401,79597,2388,2534113,571988,1336607,97800,817306,1026450,0
1724102195.4813,1054,11742001,16975882,20569225,6729543,404276,12587,5588980,2015600,2009189,143416,1414342,935216,0
1724102195.5514,1054,7920089,12131347,13410458,4522516,191129,13012,3608395,961844,1938851,137449,1512295,585603,0
1724102195.6214,1054,8687234,13105032,14204214,5145559,195739,5337,2094453,1123683,1778104,117769,1202873,1210395,0
1724102195.6915,1054,9295386,15076223,18395671,6299972,248268,4097,3333982,2751951,1810581,118747,805258,2562116,0
1724102195.7616,1054,14535396,20104771,21013320,6248353,328849,6158,4869224,420266,2639381,200275,1554125,3069720,0
1724102195.8317,1054,7458852,11274373,11799419,4763014,155585,1925,3387577,1379133,1483764,102026,399385,760261,0
1724102195.9017,1054,13611730,18442891,22359664,4956510,262168,6975,2843869,2433738,3322175,243189,128438,2342572,0
1724102195.9718,1054,17448332,25229081,30124860,8312932,308606,6834,3697749,1222779,3606810,264569,0,3360723,0
1724102196.0419,1054,6693826,10722495,13050018,3166704,125273,3111,2308681,2223433,1544541,110641,613792,397555,0
1724102196.1119,1054,10500430,15710469,18910386,5085959,187427,5653,2986339,2933861,2352294,157712,567240,647219,0
1724102196.182,1054,9079623,15774448,19328482,5445224,324858,4780,4282974,1820678,2513316,182965,705734,1987759,0
1724102196.2521,1054,33726303,55065476,61857109,16403376,594188,8368,14116310,4382243,8555765,594060,0,7964317,0
1724102196.3222,1054,9484105,14865268,18288670,5017887,161329,2499,3399513,944322,2172756,138887,194761,1233841,0
1724102196.3922,1054,16242436,23056964,24381507,9047093,397375,8731,5712456,1813614,3008842,224807,798453,4728203,0
1724102196.4623,1054,27524456,51643807,63948021,13755901,766709,15110,8325463,8825022,6668357,421841,651096,5649592,0
1724302507.9109,1055,137765060,148794947,169723286,51707958,3592150,213356,44225304,14654272,30657513,1796430,2106207,13289346,0
1724302508.2926,1055,146585803,208996495,250325655,59258454,3020742,221660,48885814,33742200,44784171,2607511,0,27757426,0
1724302508.6742,1055,183412706,222561012,256247114,57155644,3270867,247757,51100882,25868209,46743906,2706753,0,30615748,0
1724302509.0559,1055,244101892,343416150,370845786,84274366,5860092,437807,95349441,20173025,73749605,4768138,0,37892863,0
1724302509.4376,1055,72034567,110073675,117004090,28932118,1199809,84502,27037603,9540303,23283063,1251055,0,8517509,0
1724302509.8192,1055,123288470,161600506,193728317,41606982,2365174,181086,25751410,41081667,36351885,2075181,3724996,18785237,0
1724302510.2009,1055,93742178,89433149,94301538,24033715,1138429,55173,19083435,19831140,17922393,1007493,2418304,6229381,0
1724302510.5825,1055,120698062,142282701,151510821,41594545,2280625,171076,18096103,16669915,27449085,1575805,0,20157482,0
1724302510.9642,1055,113331520,148466533,169789175,40132822,2098865,182952,31543956,35875194,27315847,1509371,3208073,15574149,0
