timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1723965170.7791,1031,81381091,89359782,109190520,9187487,142363,18639,3949,8913997,20000209,18993360,15667227,299289,0,0,70196950,6438575,0
1723965171.0434,1031,107348724,119617358,131010828,27625606,138128,20397,3572,26831919,23266139,26786607,28713948,821716,5205478,0,75752602,2258248,0
1723965171.3078,1031,41804432,48026079,57717504,14344749,277076,56466,9992,13049870,9974004,7907434,8940287,164765,5969443,1490237,32376385,4981256,0
1723965171.5721,1031,78641561,86428454,100443432,23215002,737657,118991,27560,21585604,28602522,22049958,16384897,383649,2380040,0,47410909,5856451,0
1723965171.8364,1031,125575403,152623178,182823831,23855508,404591,46812,10537,23142833,31559793,35175429,32383190,1093864,13142902,0,102945706,17964717,0
1723524483.7135,1032,32687299,53778990,57855644,11357648,777209,59051,13456,10562611,15297973,2999911,6723758,512574,368542,2271678,36917538,10718511,1
1723524483.9856,1032,19682040,26605518,31975532,3340455,161812,14705,3995,3342636,8473165,3011136,3244821,206464,1909800,990122,17591307,4992247,1
1723524484.2577,1032,29383477,31408571,38704574,7851331,274741,32599,6880,8172264,12438313,4743161,4291770,316159,1510145,0,20012953,7712868,1
1723524484.5297,1032,26777554,37972479,46929445,3364767,124907,17915,4410,3526068,13281172,4056909,5537632,422390,837415,0,28753947,6225292,1
1723524484.8018,1032,25737677,34226675,35217897,5234930,296255,30985,6022,5660059,9885722,1210121,5473846,349874,0,2573435,21548618,6817896,1
1723524485.0738,1032,29796399,50714450,52697843,10614174,761500,136882,42750,11432063,15772065,6281899,6997499,472443,5919761,0,24724117,9680625,1
1723524485.3459,1032,30756944,50427575,59886605,10496240,1587653,202092,62483,9947674,14937527,7789664,7917152,511722,467181,6458870,30233361,10089520,1
1723524485.618,1032,22964851,37764430,43834525,7840640,1098394,178251,59531,8223299,13335131,5343124,5361869,345626,7651690,6358875,11145703,7062385,1
1723524485.89,1032,19779383,29594992,32523423,10261113,1213726,234906,79853,9718549,6887997,3767951,3102500,137377,2448141,4018163,15401168,5826605,1
1724069645.3048,1033,211372319,343876212,401695550,102333959,4507265,2081533,470540,106406888,63499874,36439911,69084046,2239311,3655717,41161261,256938785,41263160,0
1724069645.5187,1033,118915498,195804012,200477847,43890613,1233248,473805,74474,46605605,28498338,50632546,31317015,1045508,13089202,27844295,80413464,40660943,0
1724069645.7325,1033,159827330,256146627,301387838,40765408,1668988,726599,139317,42689437,73263279,63742313,37834338,1479623,8105422,28405622,127871200,50298128,0
1724069645.9464,1033,113579581,196408848,213860791,52692211,2449273,1011651,172453,53494829,43520506,7393792,33455839,1161459,16662028,17332032,128952432,33097372,0
1724069646.1602,1033,126488817,240217946,285430663,69643197,2626405,1169496,193305,64649438,65589990,45189361,34309712,947178,3512526,41083543,130055242,42032351,0
1724069646.3741,1033,157117307,257458459,277087971,77023066,2993726,1176569,275305,75559666,38731690,50100886,34468152,1528789,0,39253175,149002218,48022157,0
1724379434.8222,1034,43952736,81562266,87258887,25726110,1038517,208266,27738,26306585,18050065,18233896,16198232,906583,3817522,6906644,40250757,15415455,0
1724379434.9984,1034,15623581,26302680,31412628,10794113,304591,74644,6448,10072250,8155765,8189220,5865494,348163,0,631386,14436255,3961268,0
1724379435.1747,1034,18036812,35376817,37937978,13848274,345011,53438,3729,14862655,6455841,2500826,7322084,490220,0,0,28981310,5550715,0
1724379435.3509,1034,25607360,42461028,49430186,14536102,594443,131348,15659,13432826,11821650,4614800,8085888,509755,315347,0,32678388,6034922,0
1724379435.5271,1034,17419603,36438517,37224930,13048172,491413,89497,8557,13827638,7401664,7947633,7894968,480536,805571,0,21070060,4889532,0
1724379435.7034,1034,37627165,65584596,70440314,26059666,928957,187413,20513,24042619,14662195,13903983,16393728,1128101,0,0,41874135,11402966,0
1724379435.8796,1034,13542109,22911102,23408616,7928318,342668,70790,4567,8361894,7273834,1877393,4113343,280623,806329,0,13451059,4326546,0
1724379436.0558,1034,22641818,45128466,48371867,16436975,488593,94317,7664,17603681,11202945,8682446,9233902,665366,0,2365527,26120948,7405037,0
1724379436.2321,1034,22929549,40470577,44019615,14552809,599680,125098,11174,15566292,13516111,7512328,7885537,498675,0,0,22991174,5853234,0
1724379436.4083,1034,12767974,21946950,24466747,9238875,340911,51009,8211,9123452,5592464,4258767,3929882,254292,0,0,14615515,3667567,0
1724379436.5845,1034,22217707,37650219,39890529,13542558,432638,77906,9101,13218365,10863378,5963304,8001846,437355,470472,0,22593373,4567692,0
1724379436.7608,1034,23582588,38828679,42281278,10877785,499037,94294,6851,10742519,11351293,5071956,7739031,382998,0,4473759,21384268,6292264,0
1724379436.937,1034,18589319,35180327,36595690,9530507,254449,54008,2685,8760422,11036792,7403561,5815179,403991,1729190,711852,15714293,5721811,0
1724379437.1133,1034,13077800,23126007,28041633,7341351,315380,54144,5274,8151247,7079146,4290830,4669896,300743,570820,0,16100835,2444042,0
1724379437.2895,1034,28417319,47378553,49660022,17655919,504176,102833,10009,18902622,15535386,9307553,10520113,727294,619434,408253,23789394,6610307,0
1724379437.4657,1034,14835980,23045542,28609187,6173927,314891,73131,7305,6712593,7906285,6306603,4806596,281317,961821,630242,12804233,4558356,0
1724379437.642,1034,17093087,29567268,32919227,8685948,179930,34390,3489,9036674,10969246,6808362,5843353,409143,165537,2036240,12939839,4971397,0
1724379437.8182,1034,34463639,62320755,67267025,18172678,113492,21158,2884,19520094,15062163,12601031,10856410,685837,1002576,0,38601254,11547367,0
1724379437.9944,1034,14678586,25968078,31416261,8851401,178261,44469,4859,8067026,8921159,4218909,4927047,291271,348530,2821271,15106390,2878075,0
1723794549.792,1035,56872038,93909184,104975964,32153702,930861,312849,45064,35052668,23309395,9184042,11858156,658627,6283043,0,66199482,20597876,0
1723794550.2302,1035,54402792,74489081,89099620,23126353,1217208,463284,78146,23892422,21001526,3887926,10408997,500125,0,0,64210167,24685923,0
1723794550.6684,1035,102362435,181028805,222672615,46741185,2057846,683202,99109,45427376,57920391,9803892,25018725,1362018,4170563,1904654,148873114,44133880,0
1723794551.1066,1035,121581727,215823904,227354873,76836444,3499099,1108670,117529,81409774,39315237,32380658,27195722,1646694,4665428,9181701,141811847,52978475,0
1723794551.5448,1035,106756384,181125963,208155735,60804436,2547770,866140,119034,58670963,37273311,26336790,29112836,1464506,0,12733540,131812093,44295731,0
1723794551.983,1035,58778260,103045942,111450288,43706920,1453896,512969,86805,44737725,34021387,2924013,13310675,720131,0,7857638,66647248,21585020,0
1723794552.4212,1035,129931673,233308378,257148077,60020840,2896505,1141173,105772,64829024,64897547,5142961,29465363,1809385,9032768,23578049,154496750,43987746,0
1723794552.8594,1035,67338807,100389919,102532793,40578081,1973116,751476,120298,39127882,25085740,9336231,14441508,850231,11344793,5174714,51591313,27449140,0
1723794553.2976,1035,91853156,120709226,140685562,25954083,553028,194864,26843,28835855,30279642,12087077,14309968,793138,0,6943027,91375815,37210965,0
1723794553.7358,1035,188886413,296231054,347344166,74474023,3018942,1040290,148876,74372476,106223255,30032241,41790858,2677104,2688901,8477683,199922083,70440017,0
1723794554.174,1035,66971008,112095726,122771254,29014641,1360076,499433,92846,28041479,24964937,2455425,9636193,615516,0,0,95350892,25926140,0
1723787861.789,1036,33791711,49288241,52270299,9655156,460745,79875,25658,10327068,11641582,9520064,8397800,502812,0,3389728,27718923,8426494,0
1723787862.1774,1036,66553460,87603067,106737957,26323772,716955,128876,46211,25229041,18874935,20985701,12706512,846612,0,6489095,60388225,17397444,0
1723787862.5659,1036,78587874,110090913,112531652,33611114,1131596,237174,73437,31061509,33454204,16924793,18113729,1148996,0,13558864,48593790,21368469,0
1723558976.1137,1037,22220121,33888412,35967381,8552011,360945,97045,3350,8072548,6953633,3146299,5849933,363131,0,842920,25024527,7413038,0
1723558976.4569,1037,31038564,47751208,52664226,9475144,456546,143261,8325,10232234,9564062,7157552,8973043,523290,2669080,5424544,27848986,9151648,0
1723558976.8002,1037,7250251,10885125,12477644,2747019,111259,36928,1260,2701606,2325399,2481364,1930051,125282,497964,4470,7168445,2468493,0
1723558977.1435,1037,21381006,28431479,34595119,4639870,235371,71738,1434,4411696,4269859,4795054,5492777,382928,1437193,2868980,21224031,6998331,0
1723558977.4867,1037,20637502,27766925,32703633,8227634,351649,112600,9138,7633990,4476514,3958635,5237741,347768,1326748,4436735,18505000,7087551,0
1723558977.83,1037,16276541,21309254,26125243,5382843,276116,81270,2651,4986938,5448333,1308688,4470397,303745,2420814,2408776,14538630,5126917,0
1723558978.1733,1037,16812613,23558274,28108879,1157486,25607,9236,184,1177913,2959851,4907523,4700571,301060,3554893,2633494,14053115,3978203,0
1723558978.5165,1037,20977890,33339305,34294071,6187889,284744,77504,5923,5907218,9503266,685881,6427539,394330,294995,3263162,20546765,6790923,0
1724013760.7824,1038,118512410,195214631,231291124,34134578,1414724,463368,146386,36515479,83149943,24858603,38262126,857376,4890945,3427812,114963818,45505921,0
1724013761.1139,1038,175886525,361199157,422701905,111541360,4138786,1367895,393399,110057638,136094744,64355703,50711129,1301619,0,11608828,210642629,75507825,0
1724013761.4453,1038,73915715,124712152,134413588,39534103,1854616,583001,114765,37763494,40942088,41698624,25401495,777459,7169536,6587367,38015970,24257725,0
1724013761.7768,1038,118134637,170663595,180159807,63957544,1795797,629464,171984,58571177,57894355,33134481,35758855,1049116,0,14354765,74776204,43996345,0
1723792235.5374,1039,89497300,101114435,105573933,16152453,588427,207053,34706,17910019,16743838,8775015,23825983,1519116,17311122,23184684,39559271,25791745,0
1723792235.9687,1039,76626050,86739584,93417601,22194122,476152,178433,30795,23876311,19531430,8434078,16299948,1101658,23373785,10771441,31306865,23425988,0
1723792236.4001,1039,114996964,126008567,141801351,24677824,1004956,457345,81281,24689875,29160407,13261896,24869634,1307611,24135052,24958151,50285845,33970598,0
1723792236.8314,1039,99173908,83459923,95407417,21073227,857497,362396,74854,19778181,11183986,13930422,17309982,1093494,18733840,14535496,37023671,32725306,0
1723792237.2627,1039,118554648,88329321,109667676,19108141,538752,225727,45886,20947507,27890677,24156107,21949399,1295275,20890156,23131994,13598739,45640070,0
1723792237.694,1039,98195086,94917109,99445682,20735611,720585,315966,68367,19420322,24510302,14109338,19310210,1202433,13844444,21693697,25287898,34888344,0
1724002133.286,1040,97062215,126751892,154039686,43885236,3375080,1236488,161172,47142655,41570019,9794636,16995624,356548,2270179,5377392,95027457,17055482,0
1724002133.7833,1040,196333635,252696357,258496910,92174156,4147623,1264769,105124,90853077,42459124,5169938,46437447,773092,0,10748800,200119047,41933397,0
1724002134.2807,1040,96165376,130373694,151460371,54580706,3042374,739178,158425,51060302,40107184,10172237,20589700,726874,5212983,1785736,94182229,21993289,0
1724002134.778,1040,99707903,118217661,127683300,38132972,1995483,658498,105543,36758936,30763613,7770448,20494618,274030,3077647,4161540,81910050,20198926,0
1724418423.9022,1041,5645665,12541453,14871922,1655817,42121,13441,3101,1635586,4127460,1265088,1891935,124232,0,0,9479373,1255883,0
1724418424.0707,1041,10920624,24183060,26848207,3879796,26078,9043,2691,3652342,8679400,2744077,4444329,265219,1071311,957194,13396224,1573854,0
1724418424.2393,1041,25427807,54178575,57690043,11473362,142902,51029,11124,12344477,12821901,10510245,9080635,609994,2246481,0,32111415,5539913,0
1723989935.89,1042,18463934,23000781,25323378,5287981,135278,33096,5740,5665243,5693242,506467,3780015,167840,1125215,2841273,15157179,6352322,0
1723989936.18,1042,12768676,21352413,26261782,4978630,24893,5877,758,5025583,5857790,1754288,3341411,187176,74840,2280794,16294067,5266418,0
1723989936.47,1042,23305707,31957896,32857178,6120660,31124,6455,899,6047212,8167158,2826195,6205548,337571,1465734,2822358,17575730,9009869,0
1723989936.7601,1042,35014826,49176971,59164016,10351370,344767,114722,10744,11278785,19137283,3701568,7776633,317700,0,0,36325164,14423077,0
1723989937.0501,1042,17914433,23564953,26777825,3678291,120583,33434,4026,3926202,3367607,4864803,3909609,128970,2086246,1475165,14984002,5893517,0
1723989937.3401,1042,16208678,24924957,27355090,8565780,179838,47353,6146,8193702,7178130,1805585,4048969,203529,1469709,904278,15997386,6395075,0
1723989937.6301,1042,11840151,16948080,19127144,4234640,39875,12215,2116,4070161,3396484,742031,2870969,143062,366214,352851,14269563,4272374,0
1724101121.3755,1043,114187701,192560097,203298769,46681035,3592085,638702,52991,49568336,61229684,31391980,37928379,1675231,0,15069352,95607751,13376721,0
1724101121.6338,1043,132719120,246988111,263453601,27390458,1589199,261414,26716,27978017,86068466,15982516,35080388,1466917,0,0,161402617,35048490,0
1724101121.892,1043,115744889,197244440,215443281,20630428,1228637,177956,13275,20760629,92949471,7617257,41879946,1660501,13269580,9803234,91803738,13615842,0
1724491770.51,1044,94611418,122822308,126562133,37263773,650107,237931,98295,34577106,27112955,10215780,25079359,1051180,5590985,21380613,62261799,30538256,0
1724491770.8857,1044,83008089,110471806,112992386,35031013,505537,165832,61663,38574181,26699169,21411536,23609660,1013245,0,0,64881681,25551520,0
1724491771.2614,1044,75692369,88742303,100098866,41811726,831601,298240,95582,38014189,25793441,18424108,17721435,933003,0,6213032,49668284,18317018,0
1723779977.8144,1045,29462078,53323228,64690199,19930696,859336,180600,42030,21578769,19817360,11349948,6576030,335821,2071878,0,31451011,8047760,1
1723779977.9416,1045,17959020,27330426,31932672,7854755,430494,75246,19591,7481671,9283562,2043561,3707653,165407,0,3339056,17266491,5183026,1
1723779978.0689,1045,12600403,22806367,25543228,8279780,362121,79751,22307,7912394,7584599,4001546,2878059,184688,1656611,362884,11937586,3487407,1
1723779978.1961,1045,13021762,24029084,29955090,6391813,205468,42072,12626,7082286,9072073,2885255,3417905,193433,0,2979041,15018720,4045057,1
1723779978.3233,1045,13256764,18582053,22340597,5379195,163830,27887,7110,5244688,6691796,660166,2036740,114603,2656556,2122062,10210015,4631398,1
1723779978.4506,1045,16746370,25170134,28689210,5176084,209175,51152,15293,5442692,7633841,2225638,3821356,275045,0,3154537,15675193,5203626,1
1723779978.5778,1045,13715841,23771288,27981231,5551813,222315,40954,12016,5877807,7071705,2038404,3278023,207613,0,750844,18120276,4179782,1
1723779978.7051,1045,13973953,24481921,27540638,10179270,341583,57421,12328,10264496,7485193,4359801,3325623,204101,1818027,1236744,12640870,4507536,1
1723779978.8323,1045,10804268,17082931,19887227,5694066,178609,30841,8056,5782000,4629711,1460334,1503912,90660,0,1187394,12609787,2834665,1
1723779978.9595,1045,21283613,35665449,37184991,10816809,214925,41338,8390,11770549,13002923,830262,4062524,238819,11683,898752,22441370,6321914,1
1723779979.0868,1045,12141583,18603356,20850966,5433432,140287,30250,8710,5639559,7777172,2928776,2171548,132864,0,1638631,8506385,3512819,1
1723779979.214,1045,17137252,26484241,30159448,11311764,1054256,231880,78198,10970888,7026902,3184455,2676424,152743,2825487,0,17122602,5417177,1
1723779979.3412,1045,9682441,17214385,19758159,6707130,703959,194783,74412,6360091,5318383,1041271,2031796,90903,1810695,2331161,9256647,2562446,1
1723779979.4685,1045,10135669,18710576,19912166,8541276,682122,149614,67095,8442784,5243988,1716333,3213062,101673,1684060,2523142,8744641,3126907,1
1723779979.5957,1045,9638298,17843860,18866940,5881209,540035,166381,77638,6420861,5901880,1375827,2398947,84403,1460608,2658035,7470588,2535262,1
1723779979.7229,1045,10954359,20800471,22828375,7619366,1024472,307234,143152,7847714,6270134,2290412,2228484,109308,1617806,4426209,8223812,2973046,1
